0.22,0.48
0.23,0.44
0.24,0.4
0.25,0.36
0.27,0.32
0.28,0.28
0.29,0.24
0.3,0.2
0.31,0.16
0.32,0.12
0.33,0.08
0.34,0.04
0.35,0.08
0.36,0.12
0.37,0.16
0.38,0.2
0.39,0.24
0.4,0.28
0.41,0.32
0.42,0.36
0.43,0.4
0.44,0.44
0.45,0.48
